235;Wonderful wonderful;F;"Oh my heart sings today, 
Sings for joy and gladness,
Jesus saves, satisfies, 
Banishes my sadness;
Guilt is gone, peace is mine, 
Peace like to a river,
Jesus is wonderful, 
Mighty to deliver.

CHORUS
Wonderful, wonderful, 
Jesus is to me,
Counselor, Prince of Peace, 
Mighty God is He;
Saving me, keeping me 
From all sin and shame,
Wonderful is my Redeemer, 
Praise His name!

Once was lost, now I'm found, 
Free from condemnation,
Jesus gives liberty 
And a full salvation;
Now the sins of the past 
Have been all forgiven,
And my name is inscribed 
On the book of heaven.

Living here with my Lord 
In a holy union,
Day by day, all the way 
Holding sweet communion;
Oh what change grace hath wrought 
In my lowly station!
Since my soul has received 
Full and free salvation.";� Public Domain
236;I'll Be Listening;F;"When the Saviour calls I will answer,
When He calls for me I will hear;
When the Saviour calls I will answer,
I'll be somewhere list'ning for my name.

CHORUS
I'll be somewhere list'ning,
I'll be somewhere list'ning,
I'll be somewhere list'ning for my name;
I'll be somewhere list'ning,
I'll be somewhere list'ning,
I'll be somewhere list'ning for my name.

If my heart is right when He calls me,
If my heart is right I will hear;
If my heart is right when He calls me,
I'll be somewhere list'ning for my name.

If my robe is white when He calls me,
If my robe is white I will hear;
If my robe is white when He calls me,
I'll be somewhere list'ning for my name.";� Public Domain
237;Turn Your Eyes Upon Jesus;F;"CHORUS
Turn your eyes upon Jesus,
Look full in His wonderful face;
And the things of earth
Will grow strangely dim
In the light of His glory and grace.

O soul, are you weary and troubled?
No light in the darkness you see?
There's light for a look at the Saviour,
And life more abundant and free!

Through death into life everlasting
He passed, and we follow Him there;
Over us sin no more hath dominion,
For more than conqu'rors we are!

His Word shall not fail you, 
     He promised;
Believe Him, and all will be well;
Then go to a world that is dying, 
His perfect salvation to tell!

Keep your eyes upon Jesus,
Look full in His wonderful face;
And the things of earth
Will grow strangely dim
In the light of His glory and grace.";� Public Domain
238;A Child Of The King;Eb;"My Father is rich in 
     houses and lands,
He holdeth the wealth of 
      the world in His hands!
Of rubies and diamonds, 
      of silver and gold
His coffers are full, 
     He has riches untold.

CHORUS
I'm a child of the King!
A child of the King!
With Jesus my Saviour,
I'm a child of the King!

My Father's own Son, 
      the Saviour of men,
Once wandered o'er earth 
     as the poorest of  them;
But now He is reigning 
     forever on high,
And will give me a home 
     in heav'n by and by.

I once was an outcast, 
     stranger on earth,
A sinner by choice, 
     and an alien by birth!
But I've been adopted, 
     my name's written down,
An heir to a mansion, 
     a robe, and a crown.

A tent or a cottage, 
     why should I care?
They're building a palace 
     for me over there!
Though exiled from home, 
     yet still I may sing:
All glory to God, 
     I'm a child of the King!";� Public Domain
239;Battle Hymn Of The Republic;Bb;"Mine eyes have seen the glory
     of the coming of the Lord;
He is trampling out the vintage 
Where the grapes of wrath are stored;
He hath loosed the fateful lightning
     of His terrible swift sword;
His truth is marching on.

CHORUS
Glory! Glory, hallelujah!
Glory! Glory, hallelujah!
Glory! Glory, hallelujah!
His Truth is marching on.

I have seen Him in the watchfires
     of a hundred circling camps;
They have builded Him an altar
     in the evening dews and damps;
I can read His righteous sentence
     by the dim and flaring lamps;
His day is marching on.

He has sounded forth the trumpet
     that shall never sound retreat;
He is sifting out the hearts of men
     before His judgment seat;
Oh be swift, my soul, to answer Him!
     be jubilant, my feet!
Our God is marching on.

In the beauty of the lilies
     Christ was born across the sea,
With a glory in His bosom
     that transfigures you and me;
As He died to make men holy,
     let us die to make men free;
While God is marching on.";� Public Domain
240;The Unveiled Christ;C;"Once Our blessed Christ of beauty, 
Was veiled off from human view;
But through suff'ring, 
     death and sorrow,
He has rent the veil in two.

CHORUS
Oh behold the man of sorrows,
Oh behold Him in plain view,
Lo! He is the mighty conqueror,
Since He rent the veil in two,
Lo! He is the mighty conqueror,
Since He rent the veil in two.

Yes, He is with God, the Father,
Interceding there for you;
For He is the mighty conqueror,
Since He rent the veil in two.

Holy angels bow before Him,
Men of earth give praises due,
For He is the well beloved,
Since He rent the veil in two.

Throughout time and endless ages,
Heights and depths of love so true,
He alone can be the giver,
Since He rent the veil in two.";� Public Domain
241;Hold To God's Hand;F;"Time is filled with swift transition,
Naught of earth unmoved can stand,
Build your hopes on things eternal,
Hold to God's unchanging hand!

CHORUS
Hold to God's unchanging hand!
Hold to God's unchanging hand!
Build your hopes on things eternal,
Hold to God's unchanging hand!

Trust in Him who will not leave you,
Whatsoever years may bring,
If by earthly friends forsaken,
Still more closely to Him cling!

Covet not this world's vain riches,
That so rapidly decay,
Seek to gain the heavenly treasures,
They will never pass away!

When your journey is completed,
If to God you have been true,
Fair and bright the home in glory,
Your enraptured soul will view!";� Public Domain
242;One Day;C;"One day when heaven 
Was filled with His praises,
One day when sin 
Was as black as could be,
Jesus came forth 
To be born of a virgin -
Dwelt amongst men, 
My example is He!

CHORUS
Living, He loved me; 
Dying, He saved me;
Buried, He carried 
My sins far away;
Rising, He justified 
Freely forever:
One day He's coming - 
Oh, glorious day!

One day they led Him 
Up Calvary's mountain,
One day they nailed Him 
To die on the tree;
Suffering anguish, 
Despised and rejected:
Bearing our sins, 
My Redeemer is He!

One day they left Him 
Alone in the garden,
One day He rested, 
From suffering free;
Angels came down 
O'er His tomb to keep vigil;
Hope of the hopeless, 
My Saviour is He!

One day the grave could 
Conceal Him no longer,
One day the stone rolled 
Away from the door;
Then He arose, over death 
He had conquered;
Now is ascended, 
My Lord evermore!

One day the trumpet will 
Sound for His coming,
One day the skies with 
His glory will shine;
Wonderful day, 
My beloved ones bringing;
Glorious Saviour, 
This Jesus is mine!";� Public Domain
243;The Lifeboat;F;"We're floating down the stream of time,
We have not long to stay;
The stormy clouds of darkness
Will turn to brightest day.
Then let us all take courage,
For we're not left alone;
The lifeboat soon is coming
To gather the Jewels home.

Chorus
Then cheer, my brother, cheer,
Our trial will soon be o'er,
Our loved ones we shall meet, shall meet,
Upon the golden shore.
We're pilgrims and we're strangers here,
We're seeking a city to come,
The lifeboat soon is coming,
To gather the Jewels home.

Sometimes the Devil tempts me,
And says it's all in vain
To try to live a Christian life
And walk in Jesus' name;
But then we hear the Master say,
""I'll lend you a helping hand,
And if you'll only trust Me,
I'll guide you to the land.""

The lifeboat soon is coming,
By eyes of faith I see
As she sweeps through the waters
To rescue you and me,
And land us safely in the port
With friends we love so dear.
""Get ready,"" cries the Captain;
""Oh, look, she's almost here.""

Oh, now's the time to get on board,
While she is passing by;
But if you stand and wait too long, 
You shall forever die;
The fare is paid for one and all,
The Captain bids you come,
And get on board the lifeboat,
She'll carry you safely home.";� Public Domain
244;Down From His Glory;Eb;"Down from His glory, 
Ever living story,
My God and Saviour came, 
And Jesus was His Name.
Born in a manger, 
To His own a stranger,
A Man of sorrows, 
Tears and agony.

CHORUS
Oh how I love Him!  
How I adore Him!
My breath, my sunshine, 
My all in all!
The great Creator 
Became my Saviour,
And all God's fullness 
Dwelleth in Him.

What condescension, 
Bringing us redemption;
That in the dead of night, 
Not one faint hope in sight;
God, gracious, tender, 
Laid aside His splendor,
Stooping to woo, to win, 
To save my soul.

Without reluctance, 
Flesh and blood His substance,
He took the form of man, 
Revealed the hidden plan.
Oh glorious mystery, 
Sacrifice of Calvary,
And now I know 
Thou art  the great ""I Am.""";� Public Domain
245;Bound For The Promised Land;F;"On Jordan's stormy banks I stand,
And cast a wishful eye,
Toward Canaan's fair and happy land,
Where my possessions lie.

CHORUS
I am bound for the promised land,
I am bound for the promised land;
Oh who will come and go with me?
I am bound for the promised land.

O'er all those wide extended plains
Shines one eternal day;
There God the Son forever reigns,
And scatters night away.

No chilling winds, nor pois'nous breath,
Can reach that healthful shore;
Sickness and sorrow, pain and death,
Are feared and felt no more.

When shall I reach that happy place, 
And be forever blest!
When shall I see my Father's face,
And in His bosom rest?";� Public Domain
